class_id,mean_iou,std_iou,count
4,0.29142133022322225,0.26342110068253416,45
1,0.5505702740312739,0.32875472630677166,611
2,0.3557429116049007,0.28900177596359033,378
3,0.3717701731504297,0.2695158696044809,126
