class_id,mean_iou,std_iou,count
2,0.3503489078080823,0.28916649990903526,402
1,0.5452222048903232,0.3251291573679037,615
3,0.3556884371572329,0.26758553564881465,117
4,0.4058944681489242,0.2572188594638713,44
