class_id,mean_iou,std_iou,count
2,0.3415311831608981,0.2857093594350107,415
1,0.5350330768955847,0.33015471436868354,594
3,0.34876405402337407,0.26774474801339115,104
4,0.32325861272288625,0.2993295862727607,47
