class_id,mean_iou,std_iou,count
1,0.5374412262139378,0.3274686476286173,429
3,0.37555659862857427,0.28855747679215626,68
2,0.34636411065337647,0.2929030599565234,278
4,0.4440444417909532,0.28227750854819833,39
