class_id,mean_iou,std_iou,count
2,0.3521219891432574,0.26537583095805867,280
1,0.5281542642983905,0.33222108266364525,435
4,0.4404418630208909,0.30543590534728166,33
3,0.3615318594487102,0.2823483286782986,89
