class_id,mean_iou,std_iou,count
2,0.35795409270569534,0.29134691055370626,283
1,0.5371510714559828,0.3222357195821339,420
3,0.36436140784902454,0.2756665865465471,90
4,0.4269478705855851,0.31050746387877753,26
