class_id,mean_iou,std_iou,count
2,0.3276406359807978,0.27556608346910677,276
1,0.5166977312906174,0.3371745614464304,414
4,0.372736692061179,0.28804517745681246,38
3,0.38088560998229526,0.28817526385730313,76
